"Datum","CH-Firma","CH-CIK","Atombombenhersteller","Wert in USD"
20180630,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",7353000
20180630,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",5158000
20180630,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",274000
20180630,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",1608000
20180630,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",2016000
20180630,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",3255000
20180630,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",2447000
20180630,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",15851000
20180630,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",2554000
20180630,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",4418000
20180630,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",12000
20180630,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",29372000
20180630,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",4890000
20180630,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",9227000
20180630,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",756000
20180630,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",20389000
20180630,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",8930000
20180630,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",3817000
20180630,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",12547000
20180630,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",4945000
20180630,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",79343000
20180630,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",54000
20180630,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",4282000
20180630,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",9104000
20180630,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",1757000
20180630,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",331000
20180630,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",7975000
20180630,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",1369000
20180630,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",427000
20180630,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",2000
20180630,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",787000
20180630,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",7408000
20180630,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",1924000
20180630,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",1742000
20180630,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",886000
20180630,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",54319000
20180630,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",4484000
20180630,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",12193000
20180630,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",15658000
20180630,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",6573000
20180630,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",6102000
20180630,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",17000
20180630,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",1452000
20180630,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",6166000
20180630,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",8036000
20180630,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",55408000
20180630,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",12000
20180630,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",3880000
20180630,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",11303000
20180630,"CREDIT SUISSE AG/",824468,"TEXTRON INC",606000
20180630,"CREDIT SUISSE AG/",824468,"TEXTRON INC",5000
20180630,"CREDIT SUISSE AG/",824468,"TEXTRON INC",9430000
20180630,"CREDIT SUISSE AG/",824468,"TEXTRON INC",158000
20180630,"CREDIT SUISSE AG/",824468,"TEXTRON INC",4351000
20180630,"CREDIT SUISSE AG/",824468,"TEXTRON INC",797000
20180630,"CREDIT SUISSE AG/",824468,"TEXTRON INC",291000
20180630,"Bellecapital International Ltd.",1600152,"BOEING CO",343000
20180630,"BANQUE PICTET & CIE SA",1535602,"BOEING CO",11997000
20180630,"BANQUE PICTET & CIE SA",1535602,"FLUOR CORP NEW",3659000
20180630,"BANQUE PICTET & CIE SA",1535602,"HONEYWELL INTL INC",53948000
20180630,"Compagnie Lombard Odier SCmA",1615423,"BOEING CO",302000
20180630,"Compagnie Lombard Odier SCmA",1615423,"FLUOR CORP NEW",46000
20180630,"Compagnie Lombard Odier SCmA",1615423,"BOEING CO",131000
20180630,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",144000
20180630,"Compagnie Lombard Odier SCmA",1615423,"LOCKHEED MARTIN CORP",44000
20180630,"Compagnie Lombard Odier SCmA",1615423,"NORTHROP GRUMMAN CORP",431000
20180630,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",43000
20180630,"UBS Group AG",1610520,"AECOM",409000
20180630,"UBS Group AG",1610520,"AECOM",18279000
20180630,"UBS Group AG",1610520,"AECOM",2527000
20180630,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",11000
20180630,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",500000
20180630,"UBS Group AG",1610520,"BOEING CO",6151000
20180630,"UBS Group AG",1610520,"BOEING CO",161800000
20180630,"UBS Group AG",1610520,"BOEING CO",606246000
20180630,"UBS Group AG",1610520,"BOEING CO",391000
20180630,"UBS Group AG",1610520,"BOEING CO",134000
20180630,"UBS Group AG",1610520,"BOEING CO",37275000
20180630,"UBS Group AG",1610520,"BOEING CO",56701000
20180630,"UBS Group AG",1610520,"BOEING CO",168000
20180630,"UBS Group AG",1610520,"BWX TECHNOLOGIES INC",1169000
20180630,"UBS Group AG",1610520,"BWX TECHNOLOGIES INC",3661000
20180630,"UBS Group AG",1610520,"FLUOR CORP NEW",139000
20180630,"UBS Group AG",1610520,"FLUOR CORP NEW",1246000
20180630,"UBS Group AG",1610520,"FLUOR CORP NEW",7869000
20180630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",4564000
20180630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",336000
20180630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",103226000
20180630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",1719000
20180630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",1700000
20180630,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",242000
20180630,"UBS Group AG",1610520,"HONEYWELL INTL INC",2072000
20180630,"UBS Group AG",1610520,"HONEYWELL INTL INC",28252000
20180630,"UBS Group AG",1610520,"HONEYWELL INTL INC",693829000
20180630,"UBS Group AG",1610520,"HONEYWELL INTL INC",20000
20180630,"UBS Group AG",1610520,"HONEYWELL INTL INC",3000
20180630,"UBS Group AG",1610520,"HONEYWELL INTL INC",72000
20180630,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",233000
20180630,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",3659000
20180630,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",46217000
20180630,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",62000
20180630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",536000
20180630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",25675000
20180630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",606643000
20180630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",4000
20180630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",1616000
20180630,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",59000
20180630,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",1032000
20180630,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",9000
20180630,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",55355000
20180630,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",6616000
20180630,"UBS Group AG",1610520,"TEXTRON INC",4659000
20180630,"UBS Group AG",1610520,"TEXTRON INC",131000
20180630,"UBS Group AG",1610520,"TEXTRON INC",5920000
20180630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"AECOM",306000
20180630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"AEROJET ROCKETDYNE HLDGS INC",127000
20180630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BOEING CO",53978000
20180630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BWX TECHNOLOGIES INC",362000
20180630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"FLUOR CORP NEW",1267000
20180630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"GENERAL DYNAMICS CORP",6959000
20180630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HONEYWELL INTL INC",23083000
20180630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HUNTINGTON INGALLS INDS INC",2036000
20180630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"LOCKHEED MARTIN CORP",11301000
20180630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"NORTHROP GRUMMAN CORP",10011000
20180630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"TEXTRON INC",2804000
20180630,"Lombard Odier Asset Management (Switzerland) SA",1535660,"BOEING CO",428000
20180930,"GAM Holding AG",1438848,"BOEING CO",727000
20180930,"GAM Holding AG",1438848,"BOEING CO",560000
20180930,"GAM Holding AG",1438848,"BOEING CO",113000
20180930,"GAM Holding AG",1438848,"FLUOR CORP NEW",653000
20180930,"GAM Holding AG",1438848,"FLUOR CORP NEW",0
20180930,"GAM Holding AG",1438848,"GENERAL DYNAMICS CORP",457000
20180930,"GAM Holding AG",1438848,"GENERAL DYNAMICS CORP",1000
20180930,"GAM Holding AG",1438848,"HONEYWELL INTL INC",622000
20180930,"GAM Holding AG",1438848,"HONEYWELL INTL INC",1499000
20180930,"GAM Holding AG",1438848,"HONEYWELL INTL INC",212000
20180930,"GAM Holding AG",1438848,"HUNTINGTON INGALLS INDS INC",880000
20180930,"GAM Holding AG",1438848,"HUNTINGTON INGALLS INDS INC",0
20180930,"GAM Holding AG",1438848,"LOCKHEED MARTIN CORP",1153000
20180930,"GAM Holding AG",1438848,"LOCKHEED MARTIN CORP",17298000
20180930,"GAM Holding AG",1438848,"LOCKHEED MARTIN CORP",1000
20180930,"GAM Holding AG",1438848,"NORTHROP GRUMMAN CORP",731000
20180930,"GAM Holding AG",1438848,"NORTHROP GRUMMAN CORP",15869000
20180930,"GAM Holding AG",1438848,"NORTHROP GRUMMAN CORP",1000
20180930,"GAM Holding AG",1438848,"TEXTRON INC",286000
20180930,"GAM Holding AG",1438848,"TEXTRON INC",0
20180930,"UBS Group AG",1610520,"AECOM",1455000
20180930,"UBS Group AG",1610520,"AECOM",2461000
20180930,"UBS Group AG",1610520,"AECOM",4899000
20180930,"UBS Group AG",1610520,"AECOM",15145000
20180930,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",336000
20180930,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",2941000
20180930,"UBS Group AG",1610520,"BOEING CO",147000
20180930,"UBS Group AG",1610520,"BOEING CO",372000
20180930,"UBS Group AG",1610520,"BOEING CO",437000
20180930,"UBS Group AG",1610520,"BOEING CO",6848000
20180930,"UBS Group AG",1610520,"BOEING CO",51694000
20180930,"UBS Group AG",1610520,"BOEING CO",123099000
20180930,"UBS Group AG",1610520,"BOEING CO",221906000
20180930,"UBS Group AG",1610520,"BOEING CO",714201000
20180930,"UBS Group AG",1610520,"BWX TECHNOLOGIES INC",616000
20180930,"UBS Group AG",1610520,"BWX TECHNOLOGIES INC",1241000
20180930,"UBS Group AG",1610520,"FLUOR CORP NEW",165000
20180930,"UBS Group AG",1610520,"FLUOR CORP NEW",1272000
20180930,"UBS Group AG",1610520,"FLUOR CORP NEW",2001000
20180930,"UBS Group AG",1610520,"FLUOR CORP NEW",9855000
20180930,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",368000
20180930,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",1867000
20180930,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",1957000
20180930,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",17857000
20180930,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",99393000
20180930,"UBS Group AG",1610520,"HONEYWELL INTL INC",300000
20180930,"UBS Group AG",1610520,"HONEYWELL INTL INC",1930000
20180930,"UBS Group AG",1610520,"HONEYWELL INTL INC",2496000
20180930,"UBS Group AG",1610520,"HONEYWELL INTL INC",2518000
20180930,"UBS Group AG",1610520,"HONEYWELL INTL INC",71414000
20180930,"UBS Group AG",1610520,"HONEYWELL INTL INC",851732000
20180930,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",16000
20180930,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",73000
20180930,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",276000
20180930,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",58457000
20180930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",8000
20180930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",173000
20180930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",632000
20180930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",628000
20180930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",46183000
20180930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",721253000
20180930,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",1064000
20180930,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",10718000
20180930,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",55126000
20180930,"UBS Group AG",1610520,"TEXTRON INC",143000
20180930,"UBS Group AG",1610520,"TEXTRON INC",6414000
20180930,"UBS Group AG",1610520,"TEXTRON INC",9480000
20180930,"Pictet North America Advisors SA",1599576,"HONEYWELL INTL INC",1141000
20180930,"Jabre Capital Partners S.A.",1429895,"BOEING CO",2060000
20180930,"BANQUE PICTET & CIE SA",1535602,"BOEING CO",12958000
20180930,"BANQUE PICTET & CIE SA",1535602,"FLUOR CORP NEW",2034000
20180930,"BANQUE PICTET & CIE SA",1535602,"HONEYWELL INTL INC",61048000
20180930,"CREDIT SUISSE AG/",824468,"AECOM",1859000
20180930,"CREDIT SUISSE AG/",824468,"AECOM",416000
20180930,"CREDIT SUISSE AG/",824468,"AECOM",693000
20180930,"CREDIT SUISSE AG/",824468,"AECOM",1090000
20180930,"CREDIT SUISSE AG/",824468,"AECOM",723000
20180930,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",153000
20180930,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",901000
20180930,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",153000
20180930,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",15000
20180930,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",1926000
20180930,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",428000
20180930,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",14397000
20180930,"CREDIT SUISSE AG/",824468,"BOEING CO",12451000
20180930,"CREDIT SUISSE AG/",824468,"BOEING CO",14121000
20180930,"CREDIT SUISSE AG/",824468,"BOEING CO",9298000
20180930,"CREDIT SUISSE AG/",824468,"BOEING CO",146465000
20180930,"CREDIT SUISSE AG/",824468,"BOEING CO",41215000
20180930,"CREDIT SUISSE AG/",824468,"BOEING CO",62977000
20180930,"CREDIT SUISSE AG/",824468,"BOEING CO",22500000
20180930,"CREDIT SUISSE AG/",824468,"BOEING CO",21337000
20180930,"CREDIT SUISSE AG/",824468,"BOEING CO",524000
20180930,"CREDIT SUISSE AG/",824468,"BOEING CO",36069000
20180930,"CREDIT SUISSE AG/",824468,"BOEING CO",4917000
20180930,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",3376000
20180930,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",460000
20180930,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",39000
20180930,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",721000
20180930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",1302000
20180930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",6168000
20180930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",314000
20180930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",1819000
20180930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",8943000
20180930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",889000
20180930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",18000
20180930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",32737000
20180930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",2897000
20180930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",2156000
20180930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",5072000
20180930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",43000
20180930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",6313000
20180930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",4852000
20180930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",7887000
20180930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",3575000
20180930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",2805000
20180930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",8521000
20180930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",1664000
20180930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",91901000
20180930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",4171000
20180930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",14214000
20180930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",254000
20180930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",4821000
20180930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",23352000
20180930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",13703000
20180930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",3639000
20180930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",1664000
20180930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",12909000
20180930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",8383000
20180930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",1060000
20180930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",494000
20180930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",8530000
20180930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",1517000
20180930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",28000
20180930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",1162000
20180930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",211000
20180930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",1038000
20180930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",4449000
20180930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",18336000
20180930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",62151000
20180930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",3070000
20180930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",1730000
20180930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",3514000
20180930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",7499000
20180930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",10155000
20180930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",9301000
20180930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",349000
20180930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",2761000
20180930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",56835000
20180930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",3140000
20180930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",8655000
20180930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",5996000
20180930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",8525000
20180930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",14571000
20180930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",82000
20180930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",4834000
20180930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",2111000
20180930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",10184000
20180930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",3150000
20180930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",42000
20180930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",644000
20180930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",434000
20180930,"Lombard Odier Asset Management (Switzerland) SA",1535660,"BOEING CO",474000
20180930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"AECOM",334000
20180930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"AEROJET ROCKETDYNE HLDGS INC",147000
20180930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BOEING CO",65071000
20180930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BWX TECHNOLOGIES INC",382000
20180930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"FLUOR CORP NEW",1430000
20180930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"GENERAL DYNAMICS CORP",3476000
20180930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HONEYWELL INTL INC",28612000
20180930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HUNTINGTON INGALLS INDS INC",3458000
20180930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"LOCKHEED MARTIN CORP",5949000
20180930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"NORTHROP GRUMMAN CORP",3416000
20180930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"TEXTRON INC",1208000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"BOEING CO",626000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"BOEING CO",3552000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"BOEING CO",410000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"BOEING CO",201000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"FLUOR CORP NEW",963000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"FLUOR CORP NEW",27540000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"GENERAL DYNAMICS CORP",41000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"GENERAL DYNAMICS CORP",66000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"HONEYWELL INTL INC",226000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"HONEYWELL INTL INC",705000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"LOCKHEED MARTIN CORP",35000
20180930,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"NORTHROP GRUMMAN CORP",63000
20180930,"Bellecapital International Ltd.",1600152,"BOEING CO",380000
20180930,"Swiss National Bank",1582202,"AECOM",9134000
20180930,"Swiss National Bank",1582202,"AEROJET ROCKETDYNE HLDGS INC",4001000
20180930,"Swiss National Bank",1582202,"BOEING CO",657107000
20180930,"Swiss National Bank",1582202,"BWX TECHNOLOGIES INC",10844000
20180930,"Swiss National Bank",1582202,"FLUOR CORP NEW",26077000
20180930,"Swiss National Bank",1582202,"HONEYWELL INTL INC",396776000
20180930,"Swiss National Bank",1582202,"HUNTINGTON INGALLS INDS INC",36363000
